Id,y
51681,1.9789895
51682,2.1172671
51683,2.1107674
51684,1.9504427
51685,1.7655017
51686,2.0856094
51687,1.3552859
51688,2.2401242
51689,1.8935267
51690,1.6973367
51691,1.778919
51692,1.8103218
51693,1.8989412
51694,2.0866866
51695,1.9532223
51696,1.7022523
51697,2.0813937
51698,1.8931804
51699,1.7072978
51700,1.737011
51701,1.3859329
51702,2.334549
51703,1.588161
51704,1.8483387
51705,1.7340345
51706,1.6539016
51707,2.0199049
51708,2.1953108
51709,1.5670366
51710,1.3480382
51711,2.0714312
51712,1.7366518
51713,1.861028
51714,1.8102158
51715,1.4161596
51716,1.9759765
51717,1.7943438
51718,1.4017763
51719,1.8536953
51720,1.9305058
51721,1.7931898
51722,2.4197083
51723,1.8281112
51724,1.7178264
51725,1.7077055
51726,1.4624617
51727,1.7314725
51728,1.4851965
51729,2.0382268
51730,1.7549185
51731,2.1754358
51732,2.0175931
51733,2.0156152
51734,2.011787
51735,1.7619143
51736,1.9564126
51737,1.8559275
51738,1.820836
51739,1.9093502
51740,1.8230287
51741,1.6168852
51742,1.9904585
51743,2.2314076
51744,1.8349831
51745,2.1493592
51746,1.7732885
51747,1.8514869
51748,1.7407467
51749,1.3963459
51750,1.8966206
51751,1.765271
51752,2.0125182
51753,2.0295324
51754,2.359096
51755,1.5827756
51756,1.8434495
51757,1.6846759
51758,1.8007712
51759,1.8745254
51760,2.0520055
51761,2.2006187
51762,1.8914912
51763,1.487668
51764,1.9267448
51765,1.9979852
51766,2.2046168
51767,1.7256517
51768,2.3257966
51769,1.7843906
51770,1.8571315
51771,1.6988192
51772,1.8731089
51773,1.6906983
51774,2.4174662
51775,1.6551505
51776,1.5960969
51777,1.5288694
51778,2.1566079
51779,1.444579
51780,1.4821821
51781,2.0233202
51782,2.269392
51783,1.8199862
51784,1.9650649
51785,2.2062
51786,1.61126
51787,1.8490235
51788,1.7405581
51789,1.9327945
51790,1.5900397
51791,1.6538513
51792,2.140555
51793,1.8281075
51794,2.1366155
51795,2.1025772
51796,1.7478211
51797,1.4109082
51798,1.6016599
51799,2.28862
51800,2.3434157
51801,1.703022
51802,1.4042147
51803,1.6416416
51804,1.4420815
51805,2.286061
51806,1.8434329
51807,1.7216122
51808,1.5424035
51809,1.7701726
51810,1.6893526
51811,1.6557287
51812,1.7238159
51813,2.191146
51814,2.0987706
51815,1.8055915
51816,1.9326851
51817,1.6617957
51818,1.7345765
51819,1.6113636
51820,2.085416
51821,2.1121569
51822,2.1862028
51823,1.4246502
51824,1.6071424
51825,2.2323666
51826,1.8603147
51827,1.544805
51828,2.0625193
51829,2.0642328
51830,2.0370336
51831,2.4175158
51832,1.9587445
51833,1.822623
51834,1.3963532
51835,2.1128838
51836,2.019001
51837,1.7537321
51838,1.7331585
51839,1.8316684
51840,1.9790987
51841,2.0759249
51842,1.8889409
51843,1.4536033
51844,1.8519319
51845,1.7897818
51846,2.1977491
51847,1.9444096
51848,1.9071279
51849,1.8114287
51850,1.7390394
51851,2.4843953
51852,1.8028682
51853,1.7572343
51854,1.7546173
51855,1.8216486
51856,1.9153664
51857,1.8098257
51858,1.8857689
51859,1.6463904
51860,2.1311464
51861,2.257532
51862,2.0217483
51863,2.5156581
51864,1.6094562
51865,2.099778
51866,2.196865
51867,1.4906468
51868,1.6578921
51869,1.3712126
51870,1.8202589
51871,1.8346777
51872,1.9717493
51873,1.97883
51874,1.7413759
51875,1.7141533
51876,1.6427493
51877,2.0954578
51878,1.7578826
51879,1.5168171
51880,1.7571759
51881,1.889964
51882,1.9156514
51883,2.1409128
51884,2.067074
51885,2.520288
51886,1.929026
51887,1.777216
51888,1.6298243
51889,1.9633708
51890,1.3798558
51891,1.4843097
51892,2.2474973
51893,1.8596405
51894,1.6390154
51895,1.793687
51896,1.920654
51897,1.9904867
51898,1.7473327
51899,1.9398706
51900,1.5577893
51901,2.0206609
51902,2.1421874
51903,1.6491752
51904,1.9983599
51905,1.5792018
51906,2.1733305
51907,1.5400925
51908,2.25075
51909,1.3900979
51910,2.0081334
51911,1.8695787
51912,1.9918008
51913,1.585674
51914,1.7509346
51915,1.6042019
51916,1.644494
51917,2.0618432
51918,2.3122907
51919,2.008371
51920,2.0536342
51921,1.890763
51922,1.8905952
51923,1.783551
51924,1.8755302
51925,2.0445197
51926,1.5464047
51927,2.1446729
51928,1.5979958
51929,1.8092935
51930,1.9752824
51931,1.7770784
51932,1.8342432
51933,1.8133708
51934,2.2036424
51935,2.3187442
51936,1.5231329
51937,1.8032231
51938,1.9962236
51939,1.7364715
51940,2.1021793
51941,1.8924716
51942,1.3878438
51943,1.6978605
51944,1.8749382
51945,2.2484791
51946,1.7996943
51947,2.0514266
51948,1.4895
51949,1.3154334
51950,1.9125538
51951,1.8787552
51952,1.8612047
51953,1.9071034
51954,2.5144234
51955,1.8698716
51956,1.7008388
51957,1.5211806
51958,1.6842164
51959,2.3772993
51960,1.7668161
51961,1.5234559
51962,1.3584032
51963,1.7172368
51964,2.0696158
51965,1.7131151
51966,1.5568173
51967,1.5275116
51968,2.0613754
51969,1.3097501
51970,2.028832
51971,1.6279864
51972,1.5109861
51973,1.7267958
51974,2.2296042
51975,1.4487238
51976,2.1260633
51977,1.6928715
51978,1.815401
51979,1.3881084
51980,2.091343
51981,1.880516
51982,1.6451005
51983,2.0006666
51984,1.9720649
51985,1.7303102
51986,2.1629875
51987,1.8899915
51988,2.238222
51989,2.3451853
51990,1.3676791
51991,2.0684428
51992,1.5320745
51993,1.6550505
51994,1.9862578
51995,1.7608157
51996,1.6164362
51997,2.0020835
51998,1.9603542
51999,2.1062756
52000,1.3570695
52001,1.9428418
52002,1.6756256
52003,1.5614625
52004,1.3523679
52005,1.3759217
52006,1.9845848
52007,2.1649287
52008,1.663159
52009,1.684764
52010,1.9170836
52011,2.15418
52012,2.1055489
52013,2.047932
52014,1.7913923
52015,2.1549113
52016,1.8419044
52017,2.0866299
52018,1.8275186
52019,1.6644518
52020,1.8992518
52021,1.5535185
52022,1.747175
52023,2.019572
52024,1.5060086
52025,1.9422933
52026,1.5373473
52027,1.7093011
52028,1.4339029
52029,2.2144396
52030,2.0146677
52031,1.9345423
52032,1.7282392
52033,2.170674
52034,1.4409187
52035,1.4930797
52036,1.8050944
52037,2.1894975
52038,2.354842
52039,1.7051828
52040,1.656053
52041,2.420305
52042,1.9813648
52043,2.358763
52044,1.8947238
52045,1.9634039
52046,1.7687027
52047,2.1514714
52048,1.6609175
52049,2.0575147
52050,2.2321794
52051,1.7295398
52052,2.0724995
52053,1.5827777
52054,1.8141563
52055,1.6637783
52056,1.6422118
52057,1.9263827
52058,1.9376417
52059,1.7770023
52060,1.7373848
52061,1.6951176
52062,1.5782034
52063,1.9595505
52064,1.8510141
52065,1.8211247
52066,1.8042217
52067,2.4355986
52068,1.6321038
52069,2.3878267
52070,1.8855522
52071,1.5927823
52072,1.7398819
52073,2.2240078
52074,1.8560925
52075,1.6126312
52076,2.1549459
52077,2.2082644
52078,2.048892
52079,1.9567833
52080,2.2676513
52081,1.9402318
52082,1.614558
52083,1.1366922
52084,1.5085535
52085,2.0194705
52086,1.7324978
52087,1.9847019
52088,1.6602938
52089,2.0413089
52090,2.1319573
52091,1.7446094
52092,1.5234861
52093,1.5890107
52094,1.7260766
52095,2.2514753
52096,1.7303059
52097,2.2824996
52098,2.030703
52099,1.8351399
52100,1.9250295
52101,1.6944119
52102,1.8562845
52103,1.5963295
52104,1.458694
52105,2.1302319
52106,1.2856418
52107,2.050345
52108,2.0858037
52109,1.9337989
52110,1.497403
52111,1.4464948
52112,1.986918
52113,1.6145856
52114,1.9411099
52115,1.9442842
52116,1.8891037
52117,1.8094751
52118,1.829763
52119,1.4385643
52120,1.8612599
52121,1.9388484
52122,1.5953767
52123,1.959636
52124,2.0517774
52125,1.4138823
52126,1.6930902
52127,1.6694269
52128,1.8674155
52129,1.4581801
52130,1.8125718
52131,2.035325
52132,1.9053594
52133,1.7980901
52134,2.1375728
52135,2.0688884
52136,1.9366897
52137,2.1783714
52138,2.0756059
52139,2.0291464
52140,2.2724621
52141,1.8147819
52142,1.8165332
52143,1.9951384
52144,1.6964933
52145,2.3656247
52146,1.6188095
52147,1.8206576
52148,1.7978001
52149,2.0923395
52150,1.7476707
52151,1.8567224
52152,1.4146653
52153,2.134411
52154,2.1069932
52155,2.1181583
52156,2.1820405
52157,2.1731436
52158,1.7414106
52159,1.2624351
52160,2.006025
52161,1.7174693
52162,1.6692654
52163,1.771174
52164,2.0051653
52165,1.460192
52166,1.171747
52167,1.7990605
52168,2.2887588
52169,1.8596008
52170,1.5670788
52171,2.1164908
52172,1.410911
52173,1.5160426
52174,2.1773288
52175,2.1882057
52176,2.2209904
52177,2.1134236
52178,1.906212
52179,2.234116
52180,1.8999475
52181,2.0443592
52182,1.8002625
52183,1.936283
52184,1.8161113
52185,1.8623569
52186,2.0861585
52187,2.1361485
52188,1.466837
52189,1.9267361
52190,2.244396
52191,1.5250055
52192,2.15586
52193,1.9093083
52194,1.7346853
52195,1.9418008
52196,1.5756474
52197,1.5620334
52198,2.2264383
52199,1.411762
52200,2.2517388
52201,1.6139768
52202,1.8828597
52203,2.3795278
52204,2.113426
52205,2.3756876
52206,2.0231602
52207,1.953844
52208,1.449585
52209,2.038273
52210,1.847702
52211,1.7659503
52212,1.5421958
52213,1.6951208
52214,1.5072178
52215,1.8741068
52216,1.5987587
52217,1.5116975
52218,1.549402
52219,1.6438763
52220,1.9863983
52221,2.188223
52222,1.4770509
52223,1.8310093
52224,1.6417009
52225,1.3582773
52226,1.846549
52227,1.8303673
52228,1.8042208
52229,1.8166744
52230,2.0989623
52231,2.3413022
52232,1.8303668
52233,1.9041563
52234,1.7875415
52235,2.0374765
52236,2.0633287
52237,1.7746307
52238,2.113431
52239,2.3420017
52240,1.7875595
52241,1.8631392
52242,1.6687558
52243,1.5386496
52244,1.9584881
52245,1.4747484
52246,2.1296709
52247,1.7761779
52248,1.5768315
52249,1.7118981
52250,2.1454284
52251,1.9319148
52252,1.8240572
52253,2.1465309
52254,1.451397
52255,1.3999444
52256,1.504495
52257,2.1247394
52258,1.8986089
52259,2.1570513
52260,2.0035803
52261,2.3036952
52262,1.3774436
52263,1.7355516
52264,2.0731356
52265,1.2360005
52266,2.3420749
52267,1.8940221
52268,1.9481964
52269,1.8199997
52270,2.0856287
52271,1.6218662
52272,1.7333874
52273,2.0381672
52274,2.1886234
52275,2.3131177
52276,1.7398881
52277,1.7304873
52278,1.927753
52279,1.7747865
52280,1.8248944
52281,1.8922607
52282,1.6812329
52283,1.9593492
52284,2.1068785
52285,1.9592834
52286,1.893563
52287,1.6316643
52288,1.8326055
52289,2.311157
52290,1.8522369
52291,2.1044931
52292,2.086866
52293,2.3811269
52294,1.9712605
52295,1.628162
52296,1.5137621
52297,2.0899591
52298,1.4045385
52299,1.8663673
52300,1.898506
52301,1.8360201
52302,1.9193295
52303,1.8476743
52304,1.8311865
52305,1.6868175
52306,1.6528122
52307,1.6951003
52308,2.0650613
52309,1.3935344
52310,2.2285376
52311,2.2347555
52312,1.4840631
52313,1.3836443
52314,1.7216957
52315,1.3720068
52316,1.3619833
52317,1.7238054
52318,1.9913185
52319,2.198268
52320,1.8821546
52321,2.1834786
52322,2.0124435
52323,1.9855374
52324,2.017164
52325,1.8796915
52326,1.9142463
52327,1.9853702
52328,1.3711138
52329,2.2017987
52330,2.2221267
52331,2.0657258
52332,1.7681315
52333,1.4917587
52334,1.6508086
52335,1.6037797
52336,1.9846773
52337,1.9337908
52338,2.102997
52339,2.008491
52340,2.0748024
52341,1.5820247
52342,1.6642036
52343,1.6421862
52344,2.141472
52345,2.505844
52346,2.1118233
52347,1.7808219
52348,1.6972461
52349,1.7702277
52350,2.1845565
52351,2.0453467
52352,1.4533811
52353,1.8590666
52354,1.5710956
52355,2.2179885
52356,1.5734155
52357,2.0670104
52358,1.4876778
52359,1.4778504
52360,1.8698399
52361,1.7512453
52362,2.1248612
52363,1.6589484
52364,1.5211198
52365,1.5908651
52366,1.3765683
52367,1.690587
52368,2.135555
52369,1.8657864
52370,1.6488346
52371,1.6560361
52372,1.6982663
52373,1.7209927
52374,1.8412303
52375,1.6865165
52376,1.7587621
52377,1.5699419
52378,1.4429293
52379,2.155275
52380,2.181233
52381,1.7096506
52382,1.8454984
52383,2.013228
52384,1.9556099
52385,1.927656
52386,1.4618808
52387,1.8665583
52388,1.7336631
52389,1.6479167
52390,2.3973322
52391,2.1317875
52392,1.717147
52393,1.7014961
52394,1.7911935
52395,1.4185253
52396,1.6671816
52397,2.3288798
52398,2.0504189
52399,1.643749
52400,1.8509972
52401,1.5540696
52402,1.9822625
52403,1.9777427
52404,1.6560388
52405,1.919117
52406,1.7518395
52407,1.8936737
52408,1.8134849
52409,1.9514663
52410,2.219175
52411,1.9652133
52412,1.9459974
52413,1.2719562
52414,1.9294542
52415,2.0952435
52416,1.8415853
52417,2.1822588
52418,1.5582693
52419,1.8691094
52420,1.421848
52421,1.7308416
52422,1.8946575
52423,1.4044642
52424,1.6385787
52425,1.8568872
52426,2.2783644
52427,1.5451853
52428,1.7091907
52429,2.0078812
52430,2.1441202
52431,1.967406
52432,1.9561977
52433,1.8021098
52434,1.4343103
52435,1.9741378
52436,1.4904805
52437,1.4343734
52438,1.9782124
52439,1.908557
52440,1.5108457
52441,1.5732317
52442,2.0021126
52443,2.2422993
52444,2.18522
52445,1.8684443
52446,2.3164318
52447,1.4095268
52448,1.2315304
52449,2.4187074
52450,2.0783389
52451,2.1083844
52452,1.3409126
52453,1.7246928
52454,1.6565568
52455,2.017504
52456,2.002047
52457,1.8233815
52458,1.9612246
52459,1.6663142
52460,2.106339
52461,2.3183928
52462,2.3538814
52463,1.6851763
52464,1.6126051
52465,1.8227669
52466,1.9141874
52467,2.029885
52468,1.3789108
52469,2.1455255
52470,1.4500451
52471,1.7791985
52472,1.5160553
52473,2.065081
52474,2.0724378
52475,2.0844262
52476,1.5405341
52477,2.025596
52478,1.6501752
52479,1.7141831
52480,2.0687945
52481,2.0053566
52482,2.0532897
52483,2.4228911
52484,2.0247521
52485,2.4155984
52486,1.6306261
52487,1.9651064
52488,1.8401161
52489,2.2785554
52490,1.8898684
52491,1.7120382
52492,2.1288843
52493,2.3846257
52494,1.3490945
52495,1.1483045
52496,1.6043168
52497,2.546512
52498,2.2062912
52499,1.745466
52500,2.1585727
52501,1.9704301
52502,2.1051207
52503,1.5425991
52504,1.3544847
52505,1.9662651
52506,1.5306722
52507,1.7137161
52508,2.1872528
52509,2.0060358
52510,2.161974
52511,1.6011984
52512,1.7911414
52513,1.4569365
52514,2.105671
52515,1.9300256
52516,1.700228
52517,1.6937435
52518,1.864669
52519,2.0799215
52520,1.7309625
52521,1.7437395
52522,2.2253544
52523,1.6209279
52524,1.7652155
52525,2.3635778
52526,1.5213966
52527,1.8524622
52528,1.6198423
52529,1.3373113
52530,2.380652
52531,1.3270315
52532,1.6740983
52533,2.0878584
52534,2.2968926
52535,1.3470452
52536,1.8768425
52537,1.762865
52538,1.9957227
52539,1.560288
52540,1.5255723
52541,1.8305315
52542,1.8528384
52543,2.1851294
52544,1.8273991
52545,1.7560555
52546,1.3601496
52547,1.9567759
52548,1.8656522
52549,1.3983574
52550,1.9490111
52551,2.096715
52552,2.051978
52553,1.6813797
52554,1.2438042
52555,1.6602372
52556,1.5982469
52557,2.0771184
52558,1.6180943
52559,1.8255864
52560,1.8873302
52561,2.093065
52562,1.5296727
52563,2.0128171
52564,2.0916622
52565,1.9490844
52566,2.0895894
52567,1.4306769
52568,2.4753215
52569,1.5940747
52570,1.6970927
52571,2.0193274
52572,2.0544548
52573,2.046484
52574,1.723345
52575,2.042231
52576,1.8686378
52577,1.5004897
52578,1.9027756
52579,2.610153
52580,2.030725
52581,1.8956864
52582,1.7948375
52583,1.7184353
52584,1.7762549
52585,2.1552129
52586,1.6840012
52587,1.7414113
52588,1.7747898
52589,1.3482556
52590,2.058672
52591,2.1859465
52592,2.4411964
52593,1.9556617
52594,1.6757128
52595,1.8390255
52596,1.936403
52597,1.7829211
52598,1.7968712
52599,1.9984014
52600,2.1819365
52601,1.4366071
52602,1.969866
52603,1.7437105
52604,1.9875703
52605,2.0901377
52606,1.3661064
52607,2.3348866
52608,1.7199713
52609,1.743122
52610,1.7980824
52611,1.5065335
52612,1.3800366
52613,2.2971754
52614,1.8499973
52615,2.1864834
52616,2.0549257
52617,2.0755177
52618,1.6571897
52619,1.8595982
52620,1.6119365
52621,1.6784894
52622,1.8585814
52623,2.1604407
52624,1.9298111
52625,1.9452538
52626,1.8997152
52627,1.8429886
52628,1.7262471
52629,1.7537376
52630,1.7249879
52631,1.8336132
52632,1.9078888
52633,1.8649002
52634,1.7701576
52635,1.8968631
52636,1.9166467
52637,1.5301971
52638,1.7237126
52639,1.9953725
52640,1.9842279
52641,1.8677996
52642,2.0405324
52643,2.0176349
52644,1.9122655
52645,1.933675
52646,2.252684
52647,1.8818711
52648,2.21679
52649,1.9166517
52650,1.363359
52651,2.0325541
52652,1.9274459
52653,1.4301639
52654,1.866518
52655,2.04174
52656,2.1268756
52657,1.9226602
52658,1.3919299
52659,2.0595865
52660,1.9418887
52661,1.928303
52662,2.0441537
52663,2.3625307
52664,1.7409873
52665,2.2466307
52666,2.04421
52667,1.7129986
52668,1.9379255
52669,1.8541657
52670,1.9379932
52671,2.0714104
52672,2.237853
52673,1.9458243
52674,1.6275635
52675,1.721374
52676,2.2573552
52677,1.6561123
52678,2.1349318
52679,1.9285148
52680,1.8365381
52681,1.887075
52682,2.0818713
52683,2.2019315
52684,1.5161744
52685,1.7397307
52686,1.4085052
52687,2.0954094
52688,1.7428313
52689,1.5735886
52690,2.2241335
52691,2.4567132
52692,1.8149519
52693,1.886966
52694,1.9905716
52695,1.6454698
52696,1.5961757
52697,1.6801032
52698,1.8098799
52699,2.0562656
52700,2.2465675
52701,1.4937096
52702,1.7281923
52703,1.6560085
52704,1.7202605
52705,1.9776523
52706,1.8729784
52707,1.5621659
52708,2.075812
52709,2.0518832
52710,2.2316954
52711,1.8742238
52712,2.1275334
52713,1.4600875
52714,1.5688572
52715,1.9636805
52716,1.5390992
52717,1.6864089
52718,2.206264
52719,2.0462596
52720,2.1126182
52721,2.1438787
52722,1.5149093
52723,1.5223541
52724,2.4302466
52725,1.7951453
52726,1.4251118
52727,1.4940925
52728,1.9491657
52729,1.5265888
52730,1.51962
52731,1.765986
52732,2.0263655
52733,1.9036508
52734,1.6952509
52735,1.5956955
52736,1.6744735
52737,1.9766506
52738,1.8440416
52739,1.8448169
52740,1.83043
52741,1.9470948
52742,2.0789301
52743,2.1304877
52744,1.7354455
52745,1.7780273
52746,1.6033801
52747,2.1891787
52748,1.4186697
52749,2.0650573
52750,1.5742531
52751,1.7409638
52752,1.9358573
52753,1.7589254
52754,1.7498393
52755,1.8549073
52756,1.4576293
52757,2.3238554
52758,2.2700167
52759,2.0686421
52760,1.6089251
52761,2.2925348
52762,2.0442264
52763,1.5586457
52764,1.5509037
52765,1.368358
52766,1.7982348
52767,1.7097063
52768,1.9035856
52769,2.019885
52770,1.9087372
52771,1.8803787
52772,2.0187647
52773,1.6534387
52774,1.638776
52775,2.0186553
52776,2.078388
52777,1.8731558
52778,1.5111734
52779,1.463917
52780,1.6681627
52781,1.9093978
52782,1.7354603
52783,1.7807854
52784,1.6008658
52785,2.240568
52786,1.865556
52787,2.208542
52788,1.6605108
52789,1.5193067
52790,1.9942899
52791,1.6950053
52792,1.8341672
52793,1.7148653
52794,1.4495819
52795,2.3527792
52796,1.7966642
52797,2.2176635
52798,2.2313757
52799,1.5138892
52800,1.699336
52801,1.629741
52802,2.330632
52803,1.9496442
52804,2.1205711
52805,2.066565
52806,1.9265119
52807,1.5665739
52808,2.1252708
52809,1.5957664
52810,2.1602368
52811,1.8174763
52812,1.8469987
52813,1.9883765
52814,1.3853351
52815,1.6681993
52816,1.5856358
52817,1.8082854
52818,1.9420215
52819,1.7828847
52820,1.8275623
52821,2.2216537
52822,2.0310013
52823,1.9884682
52824,2.1939838
52825,1.7427717
52826,2.146785
52827,2.1731043
52828,1.7641883
52829,2.2576787
52830,2.1869364
52831,1.5759891
52832,1.6527288
52833,1.4933537
52834,1.8031596
52835,1.6050942
52836,1.8432947
52837,1.9669995
52838,1.5690947
52839,1.6591845
52840,1.5881661
52841,1.5127933
52842,1.6408702
52843,1.9772389
52844,2.1156652
52845,2.200197
52846,1.6669183
52847,1.6088363
52848,1.4843719
52849,1.8899187
52850,2.2263913
52851,2.0012906
52852,1.3479291
52853,1.7862533
52854,1.8744469
52855,2.2542515
52856,1.3754604
52857,2.027252
52858,1.7495736
52859,2.176701
52860,1.4739877
52861,2.4278145
52862,2.0978744
52863,1.7506629
52864,2.0152695
52865,2.2419019
52866,2.2674658
52867,1.3550967
52868,2.0778599
52869,1.6501417
52870,1.3079159
52871,1.7196778
52872,2.2308547
52873,1.6704493
52874,1.9463526
52875,2.0518656
52876,1.6058089
52877,2.4498994
52878,2.1367426
52879,1.7457944
52880,1.9065715
52881,1.6949394
52882,1.848705
52883,2.1910393
52884,1.7662345
52885,1.9781992
52886,1.6811458
52887,2.1237133
52888,1.8236315
52889,1.8376997
52890,1.9345235
52891,1.7729553
52892,2.121532
52893,1.7510501
52894,2.2916155
52895,1.2985667
52896,2.1152556
52897,1.6785594
52898,2.0624132
52899,1.4916548
52900,1.843674
52901,2.0330946
52902,2.1343553
52903,2.0505538
52904,2.1006339
52905,2.1065977
52906,1.8601111
52907,1.614801
52908,1.8697201
52909,1.8977996
52910,2.0413089
52911,1.973352
52912,1.5416944
52913,1.6236165
52914,1.8079915
52915,1.5150558
52916,1.943275
52917,1.7971891
52918,1.9937305
52919,1.6883383
52920,2.0029485
52921,2.1189404
52922,1.8348463
52923,1.2008986
52924,1.709767
52925,1.9056075
52926,2.248321
52927,1.4354424
52928,2.5465438
52929,1.5294397
52930,1.4886894
52931,2.0334296
52932,2.1548448
52933,1.6499797
52934,1.5788603
52935,2.0876644
52936,1.5390468
52937,2.219172
52938,1.7378027
52939,1.7049963
52940,1.908556
52941,2.0013638
52942,2.1740682
52943,1.7743723
52944,2.0143442
52945,1.7464898
52946,1.4017609
52947,1.444278
52948,2.0673063
52949,1.8627979
52950,1.3791132
52951,1.8860681
52952,1.5553682
52953,1.9763912
52954,1.6389782
52955,1.5263704
52956,2.0049102
52957,2.0061193
52958,1.8161232
52959,2.0745158
52960,1.7431232
52961,2.192868
52962,1.5921197
52963,1.8187895
52964,2.0428174
52965,1.4701831
52966,1.4722077
52967,1.680459
52968,2.242585
52969,1.6326268
52970,1.6057808
52971,1.5543793
52972,1.4197345
52973,1.989617
52974,1.9883134
52975,2.1421888
52976,2.148734
52977,1.3079766
52978,2.1157525
52979,1.6739881
52980,2.127192
52981,1.7378248
52982,1.3731697
52983,1.7762877
52984,1.3214482
52985,2.3185706
52986,1.6451069
52987,2.1066463
52988,1.5796639
52989,1.5750487
52990,1.9463106
52991,1.6464214
52992,1.421932
52993,2.2656152
52994,2.0744672
52995,1.8881024
52996,1.4439483
52997,1.8500518
52998,1.9783953
52999,1.7056181
53000,1.840186
53001,1.6221129
53002,1.4323683
53003,2.0872898
53004,2.3920107
53005,2.0070224
53006,2.1035967
53007,2.1512089
53008,1.598156
53009,2.1917653
53010,2.05059
53011,1.8697771
53012,1.6295034
53013,1.7467487
53014,1.8566499
53015,1.8742082
53016,2.2131367
53017,1.6075541
53018,1.8505685
53019,1.8896308
53020,1.5124953
53021,1.7772803
53022,1.4964466
53023,1.3954194
53024,2.0406654
53025,1.9637864
53026,1.5714684
53027,2.0130298
53028,1.8205351
53029,2.0194974
53030,2.158658
53031,1.9210603
53032,2.353571
53033,1.8029672
53034,1.5003974
53035,1.7286409
53036,2.095617
53037,1.5185301
53038,1.4822533
53039,1.9504448
53040,1.7039726
53041,1.9700525
53042,1.448194
53043,2.018531
53044,1.9987136
53045,1.4571142
53046,1.8845203
53047,1.4907272
53048,1.781326
53049,1.4997668
53050,2.0030699
53051,1.7028414
53052,1.603359
53053,1.8553971
53054,2.0708742
53055,1.4677562
53056,2.1627638
53057,1.956608
53058,2.0649283
53059,2.493494
53060,2.0113623
53061,1.9280853
53062,1.4016418
53063,1.7863009
53064,2.0590014
53065,1.5190461
53066,2.085272
53067,1.3932021
53068,1.3497119
53069,1.9559649
53070,2.4425898
53071,2.1197836
53072,1.666886
53073,1.9935122
53074,1.9480339
53075,1.9707038
53076,1.6154907
53077,2.1182704
53078,1.785426
53079,1.1615344
53080,1.92784
53081,1.9538172
53082,1.936577
53083,2.0953336
53084,1.7086067
53085,1.3803318
53086,1.8054222
53087,1.6159196
53088,2.0975208
53089,1.6384807
53090,1.9547323
53091,1.7938528
53092,1.5900173
53093,1.5474596
53094,2.2150679
53095,1.4246278
53096,1.7802172
53097,1.6253
53098,1.533753
53099,1.5796521
53100,1.5274318
53101,2.1547012
53102,1.8599695
53103,1.9656829
53104,1.7720788
53105,1.5565286
53106,1.964212
53107,1.7824602
53108,1.528048
53109,2.4698486
53110,1.6147515
53111,1.8324965
53112,2.3700194
53113,1.7343844
53114,1.6564629
53115,1.7980112
53116,1.7141316
53117,2.0228422
53118,2.5502362
53119,1.3859202
53120,2.1283944
53121,1.3401327
53122,1.4745905
53123,2.2960696
53124,1.615488
53125,1.4672923
53126,2.1529114
53127,2.1321683
53128,1.9129457
53129,2.1356337
53130,1.1828141
53131,1.332745
53132,1.4165791
53133,1.7375317
53134,2.1124384
53135,1.2545445
53136,2.1215374
53137,1.7443142
53138,2.057036
53139,2.128562
53140,1.8936458
53141,2.3599753
53142,1.6315547
53143,2.1575053
53144,1.5805346
53145,2.0082161
53146,1.7496389
53147,2.0944219
53148,1.4384773
53149,2.0373156
53150,2.27121
53151,1.453322
53152,1.4676547
53153,1.9808917
53154,1.494752
53155,1.5182664
53156,2.221059
53157,2.0098426
53158,2.1118746
53159,2.0586705
53160,1.9784839
53161,2.0494838
53162,1.6755929
53163,1.5658987
53164,1.6328331
53165,1.6394448
53166,2.108682
53167,1.4501033
53168,2.0765598
53169,2.1710746
53170,1.6241857
53171,2.0723627
53172,2.343975
53173,2.1305451
53174,1.9824213
53175,2.1222448
53176,1.5722764
53177,1.8242724
53178,1.7448852
53179,1.7692527
53180,1.74544
53181,1.8716571
53182,1.9815431
53183,1.6563104
53184,1.9358792
53185,2.3183334
53186,2.0532594
53187,1.8925308
53188,2.0134494
53189,1.8043027
53190,2.1750739
53191,1.6061558
53192,1.7644646
53193,2.1618998
53194,1.6880733
53195,2.1226802
53196,1.8794214
53197,2.0704107
53198,1.452787
53199,1.4363464
53200,1.9860024
53201,1.8357986
53202,2.1030028
53203,2.2031963
53204,2.0342321
53205,1.5587399
53206,1.9465842
53207,2.221506
53208,1.6974406
53209,1.4660448
53210,1.9073321
53211,1.4092313
53212,1.9252093
53213,2.0136697
53214,1.88714
53215,2.0217476
53216,1.7516823
53217,1.2347362
53218,1.9789665
53219,1.7053232
53220,1.5268248
53221,1.9773662
53222,1.9891781
53223,1.8718182
53224,1.3247594
53225,1.7298955
53226,2.1644928
53227,2.0071826
53228,1.9328289
53229,1.5010307
53230,1.4070044
53231,2.062861
53232,2.1260471
53233,1.9861003
53234,1.7179731
53235,1.6490153
53236,1.6861469
53237,1.9890627
53238,2.0076306
53239,1.9495556
53240,1.5667846
53241,1.5224507
53242,1.526046
53243,1.4629087
53244,1.5919716
53245,2.0836346
53246,1.4539108
53247,1.559736
53248,1.8794883
53249,1.7591406
53250,2.3990078
53251,1.9823022
53252,2.138726
53253,1.5793488
53254,1.6053888
53255,1.4555986
53256,1.7300996
53257,2.2657464
53258,1.5086777
53259,1.7199138
53260,1.6262634
53261,1.7914653
